"","type","modelnum","variable","value"
"128163","LOBD","7PM*RH*D*T","MAE",1.66863549648322
"128164","LOBD","7PM*RH*D*T","MAE",1.84783905720688
"128165","LOBD","7PM*RH*D*T","MAE",1.77577864442842
"128166","LOBD","7PM*RH*D*T","MAE",2.55864328806985
"128167","LOBD","7PM*RH*D*T","MAE",1.58713123821058
"128168","LOBD","7PM*RH*D*T","MAE",1.38419253404448
"128169","LOBD","7PM*RH*D*T","MAE",1.84709604221633
"128170","LOBD","7PM*RH*D*T","MAE",1.70879330094336
"128171","LOBD","7PM*RH*D*T","MAE",1.64356898322407
"128172","LOBD","7PM*RH*D*T","MAE",1.73738792719581
"128173","LOBD","7PM*RH*D*T","MAE",1.78602998343876
"128174","LOBD","7PM*RH*D*T","MAE",1.46064453275979
"128175","LOBD","7PM*RH*D*T","MAE",1.49901169269694
"128176","LOBD","7PM*RH*D*T","MAE",1.38397031346328
"128177","LOBD","7PM*RH*D*T","MAE",1.5102236503507
"128178","LOBD","7PM*RH*D*T","MAE",1.75797431124792
"128179","LOBD","7PM*RH*D*T","MAE",1.40733691727121
"128180","LOBD","7PM*RH*D*T","MAE",1.59253218000435
"128181","LOBD","7PM*RH*D*T","MAE",1.4783770639819
"128182","LOBD","7PM*RH*D*T","MAE",1.62321844158811
"128183","LOBD","7PM*RH*D*T","MAE",1.55701757946692
"128184","LOBD","7PM*RH*D*T","MAE",1.40237059318048
"128185","LOBD","7PM*RH*D*T","MAE",1.71975180327685
"128186","LOBD","7PM*RH*D*T","MAE",1.89361521832404
"128187","LOBD","7PM*RH*D*T","MAE",1.81047036860725
"128188","LOBD","7PM*RH*D*T","MAE",2.51567103351611
"128189","LOBD","7PM*RH*D*T","MAE",1.64334916104278
"128190","LOBD","7PM*RH*D*T","MAE",1.44475915080794
"128191","LOBD","7PM*RH*D*T","MAE",1.85703029219819
"128192","LOBD","7PM*RH*D*T","MAE",1.73539569433939
"128193","LOBD","7PM*RH*D*T","MAE",1.67363523848795
"128194","LOBD","7PM*RH*D*T","MAE",1.7605777747928
"128195","LOBD","7PM*RH*D*T","MAE",1.79661085786793
"128196","LOBD","7PM*RH*D*T","MAE",1.49216744564358
"128197","LOBD","7PM*RH*D*T","MAE",1.52967217796025
"128198","LOBD","7PM*RH*D*T","MAE",1.41387816187544
"128199","LOBD","7PM*RH*D*T","MAE",1.53778304796836
"128200","LOBD","7PM*RH*D*T","MAE",1.77494973748394
"128201","LOBD","7PM*RH*D*T","MAE",1.4394000600803
"128202","LOBD","7PM*RH*D*T","MAE",1.61746222764425
"128203","LOBD","7PM*RH*D*T","MAE",1.50665205823552
"128204","LOBD","7PM*RH*D*T","MAE",1.66631389811283
"128205","LOBD","7PM*RH*D*T","MAE",1.61384354775969
"128206","LOBD","7PM*RH*D*T","MAE",1.47411814081576
"128207","LOBD","7PM*RH*D*T","MAE",1.96261851091001
"128208","LOBD","7PM*RH*D*T","MAE",1.90115209877079
"128209","LOBD","7PM*RH*D*T","MAE",2.53077279380751
"128210","LOBD","7PM*RH*D*T","MAE",1.76630140422778
"128211","LOBD","7PM*RH*D*T","MAE",1.60096456719378
"128212","LOBD","7PM*RH*D*T","MAE",1.94264511865266
"128213","LOBD","7PM*RH*D*T","MAE",1.81953129665701
"128214","LOBD","7PM*RH*D*T","MAE",1.76775086080096
"128215","LOBD","7PM*RH*D*T","MAE",1.83694039408858
"128216","LOBD","7PM*RH*D*T","MAE",1.85632828002401
"128217","LOBD","7PM*RH*D*T","MAE",1.58269838020746
"128218","LOBD","7PM*RH*D*T","MAE",1.61012976217379
"128219","LOBD","7PM*RH*D*T","MAE",1.51286043165936
"128220","LOBD","7PM*RH*D*T","MAE",1.62316960047668
"128221","LOBD","7PM*RH*D*T","MAE",1.84484052030392
"128222","LOBD","7PM*RH*D*T","MAE",1.52362492020111
"128223","LOBD","7PM*RH*D*T","MAE",1.68277413818131
"128224","LOBD","7PM*RH*D*T","MAE",1.58765624788873
"128225","LOBD","7PM*RH*D*T","MAE",1.76071127129012
"128226","LOBD","7PM*RH*D*T","MAE",1.74063969864354
"128227","LOBD","7PM*RH*D*T","MAE",1.64223040874921
"128228","LOBD","7PM*RH*D*T","MAE",2.04213131160928
"128229","LOBD","7PM*RH*D*T","MAE",2.60383887196312
"128230","LOBD","7PM*RH*D*T","MAE",1.92938961619257
"128231","LOBD","7PM*RH*D*T","MAE",1.76223416126915
"128232","LOBD","7PM*RH*D*T","MAE",2.0631085406445
"128233","LOBD","7PM*RH*D*T","MAE",1.92549318987202
"128234","LOBD","7PM*RH*D*T","MAE",1.88756975651182
"128235","LOBD","7PM*RH*D*T","MAE",1.90859396583959
"128236","LOBD","7PM*RH*D*T","MAE",1.93595532418204
"128237","LOBD","7PM*RH*D*T","MAE",1.67792179345667
"128238","LOBD","7PM*RH*D*T","MAE",1.71921800827258
"128239","LOBD","7PM*RH*D*T","MAE",1.60685082245517
"128240","LOBD","7PM*RH*D*T","MAE",1.70907463683114
"128241","LOBD","7PM*RH*D*T","MAE",1.90770785879154
"128242","LOBD","7PM*RH*D*T","MAE",1.60578195206264
"128243","LOBD","7PM*RH*D*T","MAE",1.73987706921474
"128244","LOBD","7PM*RH*D*T","MAE",1.70183122357499
"128245","LOBD","7PM*RH*D*T","MAE",1.90438396345465
"128246","LOBD","7PM*RH*D*T","MAE",1.90008884577255
"128247","LOBD","7PM*RH*D*T","MAE",1.82279337832996
"128248","LOBD","7PM*RH*D*T","MAE",3.17978978756251
"128249","LOBD","7PM*RH*D*T","MAE",1.86718541844381
"128250","LOBD","7PM*RH*D*T","MAE",1.70104361394973
"128251","LOBD","7PM*RH*D*T","MAE",2.02513639202272
"128252","LOBD","7PM*RH*D*T","MAE",1.87894574561498
"128253","LOBD","7PM*RH*D*T","MAE",1.85463804463058
"128254","LOBD","7PM*RH*D*T","MAE",1.88531961529328
"128255","LOBD","7PM*RH*D*T","MAE",1.91679386508152
"128256","LOBD","7PM*RH*D*T","MAE",1.64496354550417
"128257","LOBD","7PM*RH*D*T","MAE",1.68066172529078
"128258","LOBD","7PM*RH*D*T","MAE",1.57714831998558
"128259","LOBD","7PM*RH*D*T","MAE",1.67607088998108
"128260","LOBD","7PM*RH*D*T","MAE",1.89542643736606
"128261","LOBD","7PM*RH*D*T","MAE",1.58945721611615
"128262","LOBD","7PM*RH*D*T","MAE",1.78526589412847
"128263","LOBD","7PM*RH*D*T","MAE",1.67003351525889
"128264","LOBD","7PM*RH*D*T","MAE",1.84872947556988
"128265","LOBD","7PM*RH*D*T","MAE",1.83804586920345
"128266","LOBD","7PM*RH*D*T","MAE",1.7519179368866
"128267","LOBD","7PM*RH*D*T","MAE",2.5835963053452
"128268","LOBD","7PM*RH*D*T","MAE",2.41266858433189
"128269","LOBD","7PM*RH*D*T","MAE",2.77960481778005
"128270","LOBD","7PM*RH*D*T","MAE",2.3748176995625
"128271","LOBD","7PM*RH*D*T","MAE",2.40638230626273
"128272","LOBD","7PM*RH*D*T","MAE",2.31133848422776
"128273","LOBD","7PM*RH*D*T","MAE",2.2560556585525
"128274","LOBD","7PM*RH*D*T","MAE",2.06663895460443
"128275","LOBD","7PM*RH*D*T","MAE",2.10599952975177
"128276","LOBD","7PM*RH*D*T","MAE",2.0235753855943
"128277","LOBD","7PM*RH*D*T","MAE",2.09976943006815
"128278","LOBD","7PM*RH*D*T","MAE",2.38389496056339
"128279","LOBD","7PM*RH*D*T","MAE",1.97148784296759
"128280","LOBD","7PM*RH*D*T","MAE",2.21142867656201
"128281","LOBD","7PM*RH*D*T","MAE",2.51437080976501
"128282","LOBD","7PM*RH*D*T","MAE",2.46737529295166
"128283","LOBD","7PM*RH*D*T","MAE",2.52939451366708
"128284","LOBD","7PM*RH*D*T","MAE",2.54594040551896
"128285","LOBD","7PM*RH*D*T","MAE",1.52761693196685
"128286","LOBD","7PM*RH*D*T","MAE",1.91105309987992
"128287","LOBD","7PM*RH*D*T","MAE",1.77909919192457
"128288","LOBD","7PM*RH*D*T","MAE",1.72517819184044
"128289","LOBD","7PM*RH*D*T","MAE",1.7853034253969
"128290","LOBD","7PM*RH*D*T","MAE",1.82292036378041
"128291","LOBD","7PM*RH*D*T","MAE",1.53181846267733
"128292","LOBD","7PM*RH*D*T","MAE",1.574634372908
"128293","LOBD","7PM*RH*D*T","MAE",1.46399584262125
"128294","LOBD","7PM*RH*D*T","MAE",1.56552294858528
"128295","LOBD","7PM*RH*D*T","MAE",1.8106509402127
"128296","LOBD","7PM*RH*D*T","MAE",1.48180180463317
"128297","LOBD","7PM*RH*D*T","MAE",1.68437893729511
"128298","LOBD","7PM*RH*D*T","MAE",1.5631398520202
"128299","LOBD","7PM*RH*D*T","MAE",1.72386585920057
"128300","LOBD","7PM*RH*D*T","MAE",1.68264071767826
"128301","LOBD","7PM*RH*D*T","MAE",1.55888951398196
"128302","LOBD","7PM*RH*D*T","MAE",1.76529360981763
"128303","LOBD","7PM*RH*D*T","MAE",1.66528685825207
"128304","LOBD","7PM*RH*D*T","MAE",1.58879524622127
"128305","LOBD","7PM*RH*D*T","MAE",1.69404245650477
"128306","LOBD","7PM*RH*D*T","MAE",1.73190901695823
"128307","LOBD","7PM*RH*D*T","MAE",1.43307149661125
"128308","LOBD","7PM*RH*D*T","MAE",1.46880193782309
"128309","LOBD","7PM*RH*D*T","MAE",1.36036519889716
"128310","LOBD","7PM*RH*D*T","MAE",1.47175873464775
"128311","LOBD","7PM*RH*D*T","MAE",1.71349095646321
"128312","LOBD","7PM*RH*D*T","MAE",1.38347125644639
"128313","LOBD","7PM*RH*D*T","MAE",1.58261977483539
"128314","LOBD","7PM*RH*D*T","MAE",1.45428134481385
"128315","LOBD","7PM*RH*D*T","MAE",1.57407872178344
"128316","LOBD","7PM*RH*D*T","MAE",1.5024770974846
"128317","LOBD","7PM*RH*D*T","MAE",1.35213392471537
"128318","LOBD","7PM*RH*D*T","MAE",1.98220395891555
"128319","LOBD","7PM*RH*D*T","MAE",1.94059709854298
"128320","LOBD","7PM*RH*D*T","MAE",1.96822146535541
"128321","LOBD","7PM*RH*D*T","MAE",2.04222195379481
"128322","LOBD","7PM*RH*D*T","MAE",1.69697051243265
"128323","LOBD","7PM*RH*D*T","MAE",1.72640679022304
"128324","LOBD","7PM*RH*D*T","MAE",1.62614049956903
"128325","LOBD","7PM*RH*D*T","MAE",1.72195752483406
"128326","LOBD","7PM*RH*D*T","MAE",1.90741266492386
"128327","LOBD","7PM*RH*D*T","MAE",1.63317709589322
"128328","LOBD","7PM*RH*D*T","MAE",1.82518924455418
"128329","LOBD","7PM*RH*D*T","MAE",1.71353818193557
"128330","LOBD","7PM*RH*D*T","MAE",1.88119920489776
"128331","LOBD","7PM*RH*D*T","MAE",1.87549170438765
"128332","LOBD","7PM*RH*D*T","MAE",1.81942871112957
"128333","LOBD","7PM*RH*D*T","MAE",1.78630764739274
"128334","LOBD","7PM*RH*D*T","MAE",1.86019221661402
"128335","LOBD","7PM*RH*D*T","MAE",1.87564192065949
"128336","LOBD","7PM*RH*D*T","MAE",1.6251036942969
"128337","LOBD","7PM*RH*D*T","MAE",1.64551647413531
"128338","LOBD","7PM*RH*D*T","MAE",1.56336243132459
"128339","LOBD","7PM*RH*D*T","MAE",1.64942660242263
"128340","LOBD","7PM*RH*D*T","MAE",1.82530638079822
"128341","LOBD","7PM*RH*D*T","MAE",1.57160705765257
"128342","LOBD","7PM*RH*D*T","MAE",1.71958500619406
"128343","LOBD","7PM*RH*D*T","MAE",1.63242515490575
"128344","LOBD","7PM*RH*D*T","MAE",1.76513426736392
"128345","LOBD","7PM*RH*D*T","MAE",1.75443937929452
"128346","LOBD","7PM*RH*D*T","MAE",1.68463014483344
"128347","LOBD","7PM*RH*D*T","MAE",1.7874266540283
"128348","LOBD","7PM*RH*D*T","MAE",1.81501304142393
"128349","LOBD","7PM*RH*D*T","MAE",1.57512616463477
"128350","LOBD","7PM*RH*D*T","MAE",1.60192807046516
"128351","LOBD","7PM*RH*D*T","MAE",1.51649446048572
"128352","LOBD","7PM*RH*D*T","MAE",1.61388098768772
"128353","LOBD","7PM*RH*D*T","MAE",1.79398175748213
"128354","LOBD","7PM*RH*D*T","MAE",1.53248506147404
"128355","LOBD","7PM*RH*D*T","MAE",1.68821438524827
"128356","LOBD","7PM*RH*D*T","MAE",1.58290103519692
"128357","LOBD","7PM*RH*D*T","MAE",1.71700428759363
"128358","LOBD","7PM*RH*D*T","MAE",1.6938632607193
"128359","LOBD","7PM*RH*D*T","MAE",1.61747630653886
"128360","LOBD","7PM*RH*D*T","MAE",1.93975584084812
"128361","LOBD","7PM*RH*D*T","MAE",1.66798370932047
"128362","LOBD","7PM*RH*D*T","MAE",1.66900700371817
"128363","LOBD","7PM*RH*D*T","MAE",1.60569493949464
"128364","LOBD","7PM*RH*D*T","MAE",1.68574868068537
"128365","LOBD","7PM*RH*D*T","MAE",1.83768784976407
"128366","LOBD","7PM*RH*D*T","MAE",1.60834626843572
"128367","LOBD","7PM*RH*D*T","MAE",1.70519707493864
"128368","LOBD","7PM*RH*D*T","MAE",1.65714728970399
"128369","LOBD","7PM*RH*D*T","MAE",1.79304001336586
"128370","LOBD","7PM*RH*D*T","MAE",1.77608887546962
"128371","LOBD","7PM*RH*D*T","MAE",1.71905683088581
"128372","LOBD","7PM*RH*D*T","MAE",1.69722721929943
"128373","LOBD","7PM*RH*D*T","MAE",1.70409887071057
"128374","LOBD","7PM*RH*D*T","MAE",1.63825459447796
"128375","LOBD","7PM*RH*D*T","MAE",1.71351110596349
"128376","LOBD","7PM*RH*D*T","MAE",1.84697280859686
"128377","LOBD","7PM*RH*D*T","MAE",1.6415556879161
"128378","LOBD","7PM*RH*D*T","MAE",1.7273452962958
"128379","LOBD","7PM*RH*D*T","MAE",1.69132469898361
"128380","LOBD","7PM*RH*D*T","MAE",1.79645792310894
"128381","LOBD","7PM*RH*D*T","MAE",1.78825694190121
"128382","LOBD","7PM*RH*D*T","MAE",1.76391583513516
"128383","LOBD","7PM*RH*D*T","MAE",1.49059136574347
"128384","LOBD","7PM*RH*D*T","MAE",1.41825128294741
"128385","LOBD","7PM*RH*D*T","MAE",1.50003004124383
"128386","LOBD","7PM*RH*D*T","MAE",1.66857063153273
"128387","LOBD","7PM*RH*D*T","MAE",1.43221862497603
"128388","LOBD","7PM*RH*D*T","MAE",1.56179126671314
"128389","LOBD","7PM*RH*D*T","MAE",1.48041777268718
"128390","LOBD","7PM*RH*D*T","MAE",1.5586546782999
"128391","LOBD","7PM*RH*D*T","MAE",1.51948629644159
"128392","LOBD","7PM*RH*D*T","MAE",1.44104887655621
"128393","LOBD","7PM*RH*D*T","MAE",1.44286716411393
"128394","LOBD","7PM*RH*D*T","MAE",1.52369157953844
"128395","LOBD","7PM*RH*D*T","MAE",1.69158589609675
"128396","LOBD","7PM*RH*D*T","MAE",1.45631769270863
"128397","LOBD","7PM*RH*D*T","MAE",1.5912930873992
"128398","LOBD","7PM*RH*D*T","MAE",1.5201404481364
"128399","LOBD","7PM*RH*D*T","MAE",1.60912620910929
"128400","LOBD","7PM*RH*D*T","MAE",1.56168784010957
"128401","LOBD","7PM*RH*D*T","MAE",1.48310631409147
"128402","LOBD","7PM*RH*D*T","MAE",1.4531667765144
"128403","LOBD","7PM*RH*D*T","MAE",1.63872128909647
"128404","LOBD","7PM*RH*D*T","MAE",1.38390823169167
"128405","LOBD","7PM*RH*D*T","MAE",1.53101328810891
"128406","LOBD","7PM*RH*D*T","MAE",1.43884874521416
"128407","LOBD","7PM*RH*D*T","MAE",1.50433848252384
"128408","LOBD","7PM*RH*D*T","MAE",1.45122512474318
"128409","LOBD","7PM*RH*D*T","MAE",1.36583419181452
"128410","LOBD","7PM*RH*D*T","MAE",1.70019072512796
"128411","LOBD","7PM*RH*D*T","MAE",1.44329906374929
"128412","LOBD","7PM*RH*D*T","MAE",1.54643603664891
"128413","LOBD","7PM*RH*D*T","MAE",1.50956705744283
"128414","LOBD","7PM*RH*D*T","MAE",1.59807830180866
"128415","LOBD","7PM*RH*D*T","MAE",1.56266039560237
"128416","LOBD","7PM*RH*D*T","MAE",1.4925873604013
"128417","LOBD","7PM*RH*D*T","MAE",1.61765196962839
"128418","LOBD","7PM*RH*D*T","MAE",1.75982156851121
"128419","LOBD","7PM*RH*D*T","MAE",1.69489990105675
"128420","LOBD","7PM*RH*D*T","MAE",1.80936208427952
"128421","LOBD","7PM*RH*D*T","MAE",1.79695951327136
"128422","LOBD","7PM*RH*D*T","MAE",1.74482368142574
"128423","LOBD","7PM*RH*D*T","MAE",1.57457692396484
"128424","LOBD","7PM*RH*D*T","MAE",1.44955961910578
"128425","LOBD","7PM*RH*D*T","MAE",1.51818215234369
"128426","LOBD","7PM*RH*D*T","MAE",1.4745510509571
"128427","LOBD","7PM*RH*D*T","MAE",1.39318432087907
"128428","LOBD","7PM*RH*D*T","MAE",1.62623956820513
"128429","LOBD","7PM*RH*D*T","MAE",1.68409136106266
"128430","LOBD","7PM*RH*D*T","MAE",1.65400301925205
"128431","LOBD","7PM*RH*D*T","MAE",1.58810293338398
"128432","LOBD","7PM*RH*D*T","MAE",1.59843012133001
"128433","LOBD","7PM*RH*D*T","MAE",1.54217296711292
"128434","LOBD","7PM*RH*D*T","MAE",1.4613227078087
"128435","LOBD","7PM*RH*D*T","MAE",1.70743628797817
"128436","LOBD","7PM*RH*D*T","MAE",1.60920555242369
"128437","LOBD","7PM*RH*D*T","MAE",1.53283619872911
"128438","LOBD","7PM*RH*D*T","MAE",1.62768859307116
"128439","LOBD","7PM*RH*D*T","MAE",1.78215860956033
"128440","LOBD","7PM*RH*D*T","MAE",1.70645416091056
"128441","LOBD","7PM*RH*D*T","MAE",2.31699151389522
"128442","LOBD","7PM*RH*D*T","MAE",1.55438585949894
"128443","LOBD","7PM*RH*D*T","MAE",1.38644795675212
"128444","LOBD","7PM*RH*D*T","MAE",1.76320281354149
"128445","LOBD","7PM*RH*D*T","MAE",1.66299399521583
"128446","LOBD","7PM*RH*D*T","MAE",1.60194441125896
"128447","LOBD","7PM*RH*D*T","MAE",1.69945358490557
"128448","LOBD","7PM*RH*D*T","MAE",1.73655759310266
"128449","LOBD","7PM*RH*D*T","MAE",1.45163345148275
"128450","LOBD","7PM*RH*D*T","MAE",1.48544819156699
"128451","LOBD","7PM*RH*D*T","MAE",1.38101576796652
"128452","LOBD","7PM*RH*D*T","MAE",1.49557769776318
"128453","LOBD","7PM*RH*D*T","MAE",1.71355675180978
"128454","LOBD","7PM*RH*D*T","MAE",1.40515417357003
"128455","LOBD","7PM*RH*D*T","MAE",1.57389583572925
"128456","LOBD","7PM*RH*D*T","MAE",1.46707155806542
"128457","LOBD","7PM*RH*D*T","MAE",1.59076713283377
"128458","LOBD","7PM*RH*D*T","MAE",1.52950199323223
"128459","LOBD","7PM*RH*D*T","MAE",1.4027420090847
"128460","LOBD","7PM*RH*D*T","MAE",1.8544372420438
"128461","LOBD","7PM*RH*D*T","MAE",1.79724398901842
"128462","LOBD","7PM*RH*D*T","MAE",2.35257036516541
"128463","LOBD","7PM*RH*D*T","MAE",1.67120954624769
"128464","LOBD","7PM*RH*D*T","MAE",1.52820394876503
"128465","LOBD","7PM*RH*D*T","MAE",1.84842087921407
"128466","LOBD","7PM*RH*D*T","MAE",1.74486543583064
"128467","LOBD","7PM*RH*D*T","MAE",1.69251728749869
"128468","LOBD","7PM*RH*D*T","MAE",1.77377862383061
"128469","LOBD","7PM*RH*D*T","MAE",1.79518919961394
"128470","LOBD","7PM*RH*D*T","MAE",1.53696558893591
"128471","LOBD","7PM*RH*D*T","MAE",1.56143601786997
"128472","LOBD","7PM*RH*D*T","MAE",1.47315873108863
"128473","LOBD","7PM*RH*D*T","MAE",1.5763945739642
"128474","LOBD","7PM*RH*D*T","MAE",1.78189559807883
"128475","LOBD","7PM*RH*D*T","MAE",1.48441445696327
"128476","LOBD","7PM*RH*D*T","MAE",1.63661342922867
"128477","LOBD","7PM*RH*D*T","MAE",1.54295584196071
"128478","LOBD","7PM*RH*D*T","MAE",1.6815609782893
"128479","LOBD","7PM*RH*D*T","MAE",1.64952913867965
"128480","LOBD","7PM*RH*D*T","MAE",1.5555798796002
"128481","LOBD","7PM*RH*D*T","MAE",1.92483304407865
"128482","LOBD","7PM*RH*D*T","MAE",2.41845442804618
"128483","LOBD","7PM*RH*D*T","MAE",1.81681708031017
"128484","LOBD","7PM*RH*D*T","MAE",1.67192664486384
"128485","LOBD","7PM*RH*D*T","MAE",1.95721419892879
"128486","LOBD","7PM*RH*D*T","MAE",1.84296233424763
"128487","LOBD","7PM*RH*D*T","MAE",1.8025497829329
"128488","LOBD","7PM*RH*D*T","MAE",1.84102886647034
"128489","LOBD","7PM*RH*D*T","MAE",1.87051229605579
"128490","LOBD","7PM*RH*D*T","MAE",1.62640418446145
"128491","LOBD","7PM*RH*D*T","MAE",1.66386611296967
"128492","LOBD","7PM*RH*D*T","MAE",1.56150302111267
"128493","LOBD","7PM*RH*D*T","MAE",1.65796212181339
"128494","LOBD","7PM*RH*D*T","MAE",1.84189852462611
"128495","LOBD","7PM*RH*D*T","MAE",1.56207960724845
"128496","LOBD","7PM*RH*D*T","MAE",1.69161961611749
"128497","LOBD","7PM*RH*D*T","MAE",1.65008714287831
"128498","LOBD","7PM*RH*D*T","MAE",1.81277274816828
"128499","LOBD","7PM*RH*D*T","MAE",1.79206432048325
"128500","LOBD","7PM*RH*D*T","MAE",1.71427374715467
"128501","LOBD","7PM*RH*D*T","MAE",2.91732074314003
"128502","LOBD","7PM*RH*D*T","MAE",1.7589562127195
"128503","LOBD","7PM*RH*D*T","MAE",1.61585289206171
"128504","LOBD","7PM*RH*D*T","MAE",1.92162032365151
"128505","LOBD","7PM*RH*D*T","MAE",1.79896616093952
"128506","LOBD","7PM*RH*D*T","MAE",1.77116665804158
"128507","LOBD","7PM*RH*D*T","MAE",1.81800366918935
"128508","LOBD","7PM*RH*D*T","MAE",1.8515571111679
"128509","LOBD","7PM*RH*D*T","MAE",1.5946792738092
"128510","LOBD","7PM*RH*D*T","MAE",1.62680292573718
"128511","LOBD","7PM*RH*D*T","MAE",1.53275782387856
"128512","LOBD","7PM*RH*D*T","MAE",1.62524171409943
"128513","LOBD","7PM*RH*D*T","MAE",1.82859208431613
"128514","LOBD","7PM*RH*D*T","MAE",1.54540957843641
"128515","LOBD","7PM*RH*D*T","MAE",1.73227577725521
"128516","LOBD","7PM*RH*D*T","MAE",1.61914902275108
"128517","LOBD","7PM*RH*D*T","MAE",1.76066020776877
"128518","LOBD","7PM*RH*D*T","MAE",1.73495838308072
"128519","LOBD","7PM*RH*D*T","MAE",1.65015622102506
"128520","LOBD","7PM*RH*D*T","MAE",2.38244436660544
"128521","LOBD","7PM*RH*D*T","MAE",2.23458008558156
"128522","LOBD","7PM*RH*D*T","MAE",2.5937715539809
"128523","LOBD","7PM*RH*D*T","MAE",2.24745140094493
"128524","LOBD","7PM*RH*D*T","MAE",2.26699472085685
"128525","LOBD","7PM*RH*D*T","MAE",2.20745478791551
"128526","LOBD","7PM*RH*D*T","MAE",2.16385449470165
"128527","LOBD","7PM*RH*D*T","MAE",1.98053097624703
"128528","LOBD","7PM*RH*D*T","MAE",2.01557012498498
"128529","LOBD","7PM*RH*D*T","MAE",1.94104395801465
"128530","LOBD","7PM*RH*D*T","MAE",2.01535681669525
"128531","LOBD","7PM*RH*D*T","MAE",2.27916934404598
"128532","LOBD","7PM*RH*D*T","MAE",1.89687753436933
"128533","LOBD","7PM*RH*D*T","MAE",2.12820813493854
"128534","LOBD","7PM*RH*D*T","MAE",2.41740117288846
"128535","LOBD","7PM*RH*D*T","MAE",2.31232089885317
"128536","LOBD","7PM*RH*D*T","MAE",2.33921152740239
"128537","LOBD","7PM*RH*D*T","MAE",2.33239109632152
"128538","LOBD","7PM*RH*D*T","MAE",1.45988870828031
"128539","LOBD","7PM*RH*D*T","MAE",1.81354826284115
"128540","LOBD","7PM*RH*D*T","MAE",1.70489882366291
"128541","LOBD","7PM*RH*D*T","MAE",1.65015338628199
"128542","LOBD","7PM*RH*D*T","MAE",1.72296835850598
"128543","LOBD","7PM*RH*D*T","MAE",1.76201945308713
"128544","LOBD","7PM*RH*D*T","MAE",1.48882464024985
"128545","LOBD","7PM*RH*D*T","MAE",1.5275342524557
"128546","LOBD","7PM*RH*D*T","MAE",1.42765378602903
"128547","LOBD","7PM*RH*D*T","MAE",1.52168112915409
"128548","LOBD","7PM*RH*D*T","MAE",1.747541660028
"128549","LOBD","7PM*RH*D*T","MAE",1.44491542253072
"128550","LOBD","7PM*RH*D*T","MAE",1.63691331500768
"128551","LOBD","7PM*RH*D*T","MAE",1.51920104059118
"128552","LOBD","7PM*RH*D*T","MAE",1.64380707876796
"128553","LOBD","7PM*RH*D*T","MAE",1.59171332273837
"128554","LOBD","7PM*RH*D*T","MAE",1.4771442508477
"128555","LOBD","7PM*RH*D*T","MAE",1.68797648037664
"128556","LOBD","7PM*RH*D*T","MAE",1.60453777724815
"128557","LOBD","7PM*RH*D*T","MAE",1.53058590579502
"128558","LOBD","7PM*RH*D*T","MAE",1.64154829572634
"128559","LOBD","7PM*RH*D*T","MAE",1.67969369877542
"128560","LOBD","7PM*RH*D*T","MAE",1.40011561377324
"128561","LOBD","7PM*RH*D*T","MAE",1.43236382442747
"128562","LOBD","7PM*RH*D*T","MAE",1.33448437346059
"128563","LOBD","7PM*RH*D*T","MAE",1.43653690544471
"128564","LOBD","7PM*RH*D*T","MAE",1.65906013879459
"128565","LOBD","7PM*RH*D*T","MAE",1.35556776347532
"128566","LOBD","7PM*RH*D*T","MAE",1.5437414116552
"128567","LOBD","7PM*RH*D*T","MAE",1.42166985579195
"128568","LOBD","7PM*RH*D*T","MAE",1.51304733956286
"128569","LOBD","7PM*RH*D*T","MAE",1.43826843577816
"128570","LOBD","7PM*RH*D*T","MAE",1.30486309597495
"128571","LOBD","7PM*RH*D*T","MAE",1.906538796195
"128572","LOBD","7PM*RH*D*T","MAE",1.8646531772908
"128573","LOBD","7PM*RH*D*T","MAE",1.90818024920591
"128574","LOBD","7PM*RH*D*T","MAE",1.98217719178596
"128575","LOBD","7PM*RH*D*T","MAE",1.65183632698702
"128576","LOBD","7PM*RH*D*T","MAE",1.6782577569046
"128577","LOBD","7PM*RH*D*T","MAE",1.5874132465328
"128578","LOBD","7PM*RH*D*T","MAE",1.67692423168517
"128579","LOBD","7PM*RH*D*T","MAE",1.8480016773189
"128580","LOBD","7PM*RH*D*T","MAE",1.59431788475009
"128581","LOBD","7PM*RH*D*T","MAE",1.77839535986793
"128582","LOBD","7PM*RH*D*T","MAE",1.66827213984613
"128583","LOBD","7PM*RH*D*T","MAE",1.80313490278188
"128584","LOBD","7PM*RH*D*T","MAE",1.7838854601783
"128585","LOBD","7PM*RH*D*T","MAE",1.72707906048583
"128586","LOBD","7PM*RH*D*T","MAE",1.7251202950388
"128587","LOBD","7PM*RH*D*T","MAE",1.80745450838904
"128588","LOBD","7PM*RH*D*T","MAE",1.82451913523804
"128589","LOBD","7PM*RH*D*T","MAE",1.58504230804655
"128590","LOBD","7PM*RH*D*T","MAE",1.60327505477553
"128591","LOBD","7PM*RH*D*T","MAE",1.52824482181276
"128592","LOBD","7PM*RH*D*T","MAE",1.60881389031574
"128593","LOBD","7PM*RH*D*T","MAE",1.77337326551927
"128594","LOBD","7PM*RH*D*T","MAE",1.53620798164639
"128595","LOBD","7PM*RH*D*T","MAE",1.67852518037637
"128596","LOBD","7PM*RH*D*T","MAE",1.59343000330646
"128597","LOBD","7PM*RH*D*T","MAE",1.70147957441067
"128598","LOBD","7PM*RH*D*T","MAE",1.68232078938297
"128599","LOBD","7PM*RH*D*T","MAE",1.61496887030572
